transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_id,transaction_city_name,transaction_product_name
132.55,MasterCard,www.amazon.com,France,19-05-2019 11:03,2143,Paris,External Hard Drive
287.33,MasterCard,www.ebay.com,Inida,19-05-2019 13:52,2144,New Delhi,Mobile Phone
551.5,Visa,www.snapdeal.com,Inida,19-05-2019 21:31,2145,New Delhi,TV Stand
96.1,Visa,www.amazon.com,United States,19-05-2019 11:18,2146,New York City,TV Stand
386.41,Maestro,www.snapdeal.com,United States,19-05-2019 23:24,2147,New York City,LAN Cable
473.66,Visa,www.flipkart.com,France,19-05-2019 14:55,2148,Paris,Pen Drive
78.75,MasterCard,www.snapdeal.com,Italy,19-05-2019 21:31,2149,Rome,Wrist Band
365.05,Visa,www.snapdeal.com,India,19-05-2019 04:45,2150,Chennai,Mobile Phone
261.23,MasterCard,www.ebay.com,India,19-05-2019 15:38,2151,Hyderabad,Wrist Watch
348.52,Visa,www.flipkart.com,India,19-05-2019 14:17,2152,Bangalore,Mobile Phone
216.5,Maestro,www.ebay.com,Inida,19-05-2019 14:13,2153,New Delhi,Wrist Watch
332.64,Maestro,www.amazon.com,France,19-05-2019 10:28,2154,Paris,Text Books
445.28,MasterCard,www.ebay.com,Singapore,19-05-2019 16:45,2155,Singapore,LAN Cable
500.8,MasterCard,www.amazon.com,India,19-05-2019 05:08,2156,Hyderabad,Laptop
80.97,Visa,www.snapdeal.com,India,19-05-2019 16:23,2157,Pune,Wrist Watch
392.27,Visa,www.ebay.com,India,19-05-2019 08:51,2158,Bangalore,Wrist Watch
299.71,MasterCard,www.flipkart.com,India,19-05-2019 21:54,2159,Bangalore,Mobile Phone
277.81,MasterCard,www.amazon.com,India,19-05-2019 17:26,2160,Chennai,TV
489.47,Visa,www.snapdeal.com,India,19-05-2019 04:42,2161,Pune,HDMI Cable
538.97,Maestro,www.snapdeal.com,Thailand,19-05-2019 00:57,2162,Bangkok,TV Stand
164.63,Visa,www.snapdeal.com,Italy,19-05-2019 00:31,2163,Rome,TV Stand
147.52,MasterCard,www.snapdeal.com,United Kingdom,19-05-2019 21:14,2164,London,Wrist Band
363.62,MasterCard,www.amazon.com,France,19-05-2019 09:32,2165,Paris,Wrist Watch
138.12,MasterCard,www.amazon.com,United States,19-05-2019 08:16,2166,New York City,Mobile Phone
120.24,Visa,www.amazon.com,Singapore,19-05-2019 02:19,2167,Singapore,HDMI Cable
108.59,Visa,www.ebay.com,Singapore,19-05-2019 01:46,2168,Singapore,Text Books
376.22,MasterCard,www.amazon.com,Inida,19-05-2019 09:00,2169,New Delhi,Desktop Computer
162.17,Visa,www.ebay.com,France,19-05-2019 02:15,2170,Paris,TV
541.1,MasterCard,www.snapdeal.com,India,19-05-2019 04:00,2171,Chennai,Desktop Computer
303.26,Visa,www.ebay.com,Israel,19-05-2019 15:03,2172,Jerusalem,Mobile Phone
377.03,MasterCard,www.snapdeal.com,India,19-05-2019 02:35,2173,Pune,Mobile Phone
336.74,Visa,www.amazon.com,India,19-05-2019 18:51,2174,Chennai,External Hard Drive
221.04,MasterCard,www.flipkart.com,Inida,19-05-2019 20:55,2175,New Delhi,Desktop Computer
266.12,Maestro,www.amazon.com,India,19-05-2019 06:56,2176,Pune,Wrist Watch
359.38,MasterCard,www.snapdeal.com,United Kingdom,19-05-2019 22:57,2177,London,Wrist Watch
327.81,Visa,www.amazon.com,India,19-05-2019 14:24,2178,Bangalore,Wrist Watch
179.18,Visa,www.amazon.com,India,19-05-2019 03:20,2179,Hyderabad,Mobile Phone
501.27,MasterCard,www.flipkart.com,Thailand,19-05-2019 04:47,2180,Bangkok,Pen Drive
359.58,MasterCard,www.amazon.com,Thailand,19-05-2019 08:12,2181,Bangkok,TV Stand
183.25,Visa,www.flipkart.com,France,19-05-2019 18:17,2182,Paris,Mobile Phone
83.04,MasterCard,www.snapdeal.com,United Kingdom,19-05-2019 08:28,2183,London,Wrist Watch
412.61,MasterCard,www.flipkart.com,Inida,19-05-2019 07:37,2184,New Delhi,TV Stand
127.9,Visa,www.ebay.com,Israel,19-05-2019 12:03,2185,Jerusalem,LAN Cable
297.93,MasterCard,www.flipkart.com,United States,19-05-2019 12:51,2186,New York City,TV
454.61,MasterCard,www.flipkart.com,India,19-05-2019 15:12,2187,Pune,HDMI Cable
519.4,Maestro,www.snapdeal.com,Thailand,19-05-2019 20:23,2188,Bangkok,Text Books
141.76,Visa,www.amazon.com,India,19-05-2019 13:02,2189,Chennai,Wrist Watch
392.09,Visa,www.flipkart.com,United Kingdom,19-05-2019 14:55,2190,London,HDMI Cable
543.45,Visa,www.amazon.com,United States,19-05-2019 08:52,2191,New York City,Text Books
18.9,Visa,www.flipkart.com,Inida,19-05-2019 22:26,2192,New Delhi,Laptop
161.3,Maestro,www.snapdeal.com,United Kingdom,19-05-2019 18:20,2193,London,Text Books
417.05,MasterCard,www.snapdeal.com,United States,19-05-2019 07:38,2194,New York City,LAN Cable
151.47,Maestro,www.flipkart.com,Italy,19-05-2019 02:23,2195,Rome,Pen Drive
132.75,Maestro,www.snapdeal.com,India,19-05-2019 01:35,2196,Hyderabad,TV Stand
473.71,Maestro,www.amazon.com,Italy,19-05-2019 07:23,2197,Rome,Wrist Band
421.34,Maestro,www.snapdeal.com,Singapore,19-05-2019 20:00,2198,Singapore,Pen Drive
461.99,MasterCard,www.ebay.com,India,19-05-2019 00:35,2199,Pune,TV Stand
462.13,Maestro,www.snapdeal.com,India,19-05-2019 10:59,2200,Chennai,Laptop
184.08,Maestro,www.flipkart.com,Thailand,19-05-2019 00:34,2201,Bangkok,Desktop Computer
457.97,Maestro,www.amazon.com,United Kingdom,19-05-2019 15:54,2202,London,HDMI Cable
528.19,Visa,www.flipkart.com,India,19-05-2019 19:05,2203,Hyderabad,Desktop Computer
126.98,MasterCard,www.ebay.com,India,19-05-2019 13:42,2204,Chennai,TV
55.85,Visa,www.ebay.com,Israel,19-05-2019 14:23,2205,Jerusalem,Laptop
423.25,Maestro,www.amazon.com,India,19-05-2019 09:08,2206,Hyderabad,TV
413.62,MasterCard,www.snapdeal.com,Italy,19-05-2019 06:24,2207,Rome,HDMI Cable
222.71,MasterCard,www.ebay.com,India,19-05-2019 21:35,2208,Hyderabad,TV Stand
72.16,MasterCard,www.snapdeal.com,United States,19-05-2019 09:20,2209,New York City,Laptop
37.11,MasterCard,www.ebay.com,India,19-05-2019 03:46,2210,Chennai,Pen Drive
451.51,MasterCard,www.ebay.com,India,19-05-2019 22:01,2211,Mumbai,Mobile Phone
472.95,Maestro,www.amazon.com,Singapore,19-05-2019 05:53,2212,Singapore,HDMI Cable
184,MasterCard,www.ebay.com,India,19-05-2019 02:22,2213,Kolkata,Text Books
337.3,Maestro,www.ebay.com,Italy,19-05-2019 10:13,2214,Rome,Desktop Computer
346,Visa,www.flipkart.com,Singapore,19-05-2019 18:10,2215,Singapore,LAN Cable
115.64,Maestro,www.amazon.com,France,19-05-2019 15:55,2216,Paris,TV
433.14,Visa,www.snapdeal.com,Inida,19-05-2019 09:50,2217,New Delhi,TV
190.14,Maestro,www.amazon.com,India,19-05-2019 23:24,2218,Kolkata,Wrist Band
37.25,MasterCard,www.amazon.com,India,19-05-2019 04:04,2219,Chennai,Wrist Band
117.5,Visa,www.snapdeal.com,Inida,19-05-2019 03:59,2220,New Delhi,HDMI Cable
13.2,Maestro,www.flipkart.com,India,19-05-2019 14:39,2221,Kolkata,LAN Cable
553.64,MasterCard,www.amazon.com,United Kingdom,19-05-2019 23:01,2222,London,Desktop Computer
381.88,MasterCard,www.snapdeal.com,Italy,19-05-2019 18:27,2223,Rome,TV
206.91,Visa,www.amazon.com,India,19-05-2019 02:57,2224,Hyderabad,Mobile Phone
478.53,Maestro,www.ebay.com,India,19-05-2019 13:53,2225,Pune,Wrist Band
25.73,Maestro,www.snapdeal.com,India,19-05-2019 03:22,2226,Mumbai,Wrist Band
239.78,Visa,www.amazon.com,Inida,19-05-2019 03:28,2227,New Delhi,Text Books
164.54,MasterCard,www.snapdeal.com,United Kingdom,19-05-2019 17:36,2228,London,TV Stand
351.5,MasterCard,www.amazon.com,India,19-05-2019 11:31,2229,Mumbai,Wrist Band
320.55,Maestro,www.amazon.com,India,19-05-2019 03:34,2230,Mumbai,Mobile Phone
335.56,MasterCard,www.snapdeal.com,United Kingdom,19-05-2019 01:24,2231,London,HDMI Cable
105.29,Maestro,www.ebay.com,Israel,19-05-2019 08:46,2232,Jerusalem,External Hard Drive
62.51,Visa,www.snapdeal.com,India,19-05-2019 02:59,2233,Bangalore,Desktop Computer
12.43,Maestro,www.flipkart.com,India,19-05-2019 01:50,2234,Bangalore,Wrist Watch
25.27,Visa,www.flipkart.com,Singapore,19-05-2019 00:49,2235,Singapore,TV Stand
509.56,MasterCard,www.amazon.com,India,19-05-2019 19:49,2236,Mumbai,External Hard Drive
97.64,MasterCard,www.snapdeal.com,Italy,19-05-2019 12:48,2237,Rome,TV Stand
278.75,MasterCard,www.snapdeal.com,India,19-05-2019 17:40,2238,Pune,Text Books
525.19,Visa,www.snapdeal.com,Israel,19-05-2019 17:02,2239,Jerusalem,External Hard Drive
6.83,MasterCard,www.flipkart.com,Singapore,19-05-2019 16:36,2240,Singapore,HDMI Cable
226.64,MasterCard,www.flipkart.com,United Kingdom,19-05-2019 07:02,2241,London,Wrist Watch
443.64,Visa,www.snapdeal.com,Singapore,19-05-2019 10:56,2242,Singapore,Desktop Computer
124.67,Visa,www.ebay.com,Inida,19-05-2019 06:45,2243,New Delhi,TV
218.16,Visa,www.amazon.com,France,19-05-2019 12:00,2244,Paris,External Hard Drive
533.78,MasterCard,www.ebay.com,France,19-05-2019 00:47,2245,Paris,TV
133.43,Maestro,www.ebay.com,Singapore,19-05-2019 01:01,2246,Singapore,TV
507.55,Maestro,www.amazon.com,Inida,19-05-2019 03:54,2247,New Delhi,Text Books
527,MasterCard,www.snapdeal.com,Israel,19-05-2019 08:48,2248,Jerusalem,Mobile Phone
324.33,Maestro,www.flipkart.com,France,19-05-2019 02:31,2249,Paris,Desktop Computer
408.07,MasterCard,www.ebay.com,India,19-05-2019 16:39,2250,Mumbai,Laptop
264.09,MasterCard,www.amazon.com,India,19-05-2019 15:01,2251,Bangalore,Pen Drive
97.95,MasterCard,www.snapdeal.com,Thailand,19-05-2019 08:51,2252,Bangkok,Laptop
295.6,Maestro,www.snapdeal.com,Thailand,19-05-2019 20:04,2253,Bangkok,HDMI Cable
47.35,Visa,www.snapdeal.com,India,19-05-2019 03:11,2254,Pune,Pen Drive
323.05,MasterCard,www.snapdeal.com,Inida,19-05-2019 06:28,2255,New Delhi,Mobile Phone
341.9,Maestro,www.snapdeal.com,France,19-05-2019 04:27,2256,Paris,Text Books
297.74,Visa,www.ebay.com,Italy,19-05-2019 02:30,2257,Rome,Wrist Watch
66.46,MasterCard,www.amazon.com,India,19-05-2019 08:22,2258,Pune,Wrist Watch
211.41,Maestro,www.amazon.com,India,19-05-2019 05:44,2259,Mumbai,TV Stand
273.64,Visa,www.flipkart.com,United Kingdom,19-05-2019 03:50,2260,London,Desktop Computer
45.75,Visa,www.amazon.com,India,19-05-2019 01:45,2261,Kolkata,Wrist Watch
338.17,Visa,www.snapdeal.com,Thailand,19-05-2019 17:51,2262,Bangkok,Pen Drive
202.71,Visa,www.amazon.com,United States,19-05-2019 11:21,2263,New York City,Mobile Phone
454.54,Maestro,www.flipkart.com,India,19-05-2019 13:31,2264,Chennai,Laptop
139.12,Visa,www.amazon.com,United Kingdom,19-05-2019 17:46,2265,London,LAN Cable
107.08,MasterCard,www.snapdeal.com,India,19-05-2019 10:51,2266,Chennai,Pen Drive
515.69,Maestro,www.ebay.com,Singapore,19-05-2019 16:21,2267,Singapore,Laptop
184.21,Visa,www.ebay.com,Italy,19-05-2019 15:59,2268,Rome,Desktop Computer
209.44,Visa,www.amazon.com,Thailand,19-05-2019 09:56,2269,Bangkok,LAN Cable
109.82,Visa,www.amazon.com,Italy,19-05-2019 21:46,2270,Rome,TV
330.51,Maestro,www.ebay.com,India,19-05-2019 00:46,2271,Bangalore,Mobile Phone
202.02,MasterCard,www.ebay.com,United States,19-05-2019 23:36,2272,New York City,TV Stand
208.85,MasterCard,www.amazon.com,Thailand,19-05-2019 06:51,2273,Bangkok,TV Stand
508.47,Maestro,www.amazon.com,India,19-05-2019 05:08,2274,Bangalore,Laptop
12.09,Maestro,www.snapdeal.com,United States,19-05-2019 19:11,2275,New York City,TV Stand
21.3,Maestro,www.snapdeal.com,France,19-05-2019 15:36,2276,Paris,Text Books
96.82,Maestro,www.amazon.com,Italy,19-05-2019 03:01,2277,Rome,TV
540.52,MasterCard,www.ebay.com,United Kingdom,19-05-2019 23:13,2278,London,Laptop
517.73,Visa,www.ebay.com,Singapore,19-05-2019 14:23,2279,Singapore,Pen Drive
99.07,Visa,www.snapdeal.com,India,19-05-2019 03:16,2280,Hyderabad,TV
424.23,Visa,www.flipkart.com,India,19-05-2019 03:26,2281,Mumbai,TV
507.63,MasterCard,www.snapdeal.com,India,19-05-2019 01:44,2282,Kolkata,External Hard Drive
47.29,MasterCard,www.flipkart.com,Inida,19-05-2019 23:52,2283,New Delhi,Wrist Watch
212.18,MasterCard,www.flipkart.com,Israel,19-05-2019 13:00,2284,Jerusalem,HDMI Cable
208.74,MasterCard,www.snapdeal.com,Inida,19-05-2019 14:16,2285,New Delhi,Wrist Band
338.11,MasterCard,www.snapdeal.com,France,19-05-2019 18:26,2286,Paris,Wrist Band
263.82,Maestro,www.flipkart.com,United Kingdom,19-05-2019 09:39,2287,London,External Hard Drive
389.32,MasterCard,www.snapdeal.com,Inida,19-05-2019 16:51,2288,New Delhi,External Hard Drive
423.3,MasterCard,www.flipkart.com,Italy,19-05-2019 12:46,2289,Rome,HDMI Cable
82.69,MasterCard,www.snapdeal.com,United States,19-05-2019 16:22,2290,New York City,External Hard Drive
392.67,Visa,www.snapdeal.com,India,19-05-2019 03:23,2291,Pune,Mobile Phone
393.92,Maestro,www.ebay.com,India,19-05-2019 02:06,2292,Hyderabad,External Hard Drive
408.62,Visa,www.amazon.com,India,19-05-2019 05:52,2293,Pune,Text Books
159.16,Maestro,www.ebay.com,India,19-05-2019 09:03,2294,Bangalore,HDMI Cable
229.55,Maestro,www.snapdeal.com,India,19-05-2019 06:47,2295,Kolkata,Laptop
186.76,Visa,www.snapdeal.com,India,19-05-2019 04:17,2296,Chennai,HDMI Cable
225.42,Visa,www.flipkart.com,Thailand,19-05-2019 10:11,2297,Bangkok,TV
538.54,MasterCard,www.ebay.com,Italy,19-05-2019 08:50,2298,Rome,TV
221.37,Visa,www.flipkart.com,India,19-05-2019 06:56,2299,Pune,Mobile Phone
478.22,Maestro,www.snapdeal.com,India,19-05-2019 07:20,2300,Bangalore,Wrist Band
77.99,MasterCard,www.ebay.com,India,19-05-2019 17:53,2301,Chennai,Wrist Band
446.32,Maestro,www.amazon.com,Italy,19-05-2019 10:21,2302,Rome,Text Books
272.92,Maestro,www.flipkart.com,India,19-05-2019 18:05,2303,Hyderabad,HDMI Cable
152.33,Visa,www.flipkart.com,India,19-05-2019 04:26,2304,Chennai,TV
14.9,MasterCard,www.flipkart.com,India,19-05-2019 08:37,2305,Bangalore,Desktop Computer
249.5,Maestro,www.snapdeal.com,India,19-05-2019 01:27,2306,Kolkata,Wrist Band
5.82,Maestro,www.snapdeal.com,Inida,19-05-2019 11:41,2307,New Delhi,HDMI Cable
88.31,Visa,www.ebay.com,France,19-05-2019 17:28,2308,Paris,Laptop
355.54,MasterCard,www.snapdeal.com,Singapore,19-05-2019 23:56,2309,Singapore,Mobile Phone
440.28,Maestro,www.ebay.com,India,19-05-2019 19:37,2310,Bangalore,TV Stand
131.44,Visa,www.snapdeal.com,India,19-05-2019 09:39,2311,Mumbai,Wrist Watch
543.65,Visa,www.ebay.com,India,19-05-2019 06:29,2312,Hyderabad,Wrist Band
102.26,Visa,www.snapdeal.com,Inida,19-05-2019 23:31,2313,New Delhi,Pen Drive
532.09,MasterCard,www.snapdeal.com,United States,19-05-2019 20:02,2314,New York City,HDMI Cable
88.32,Visa,www.flipkart.com,United States,19-05-2019 12:38,2315,New York City,HDMI Cable
273.4,Visa,www.snapdeal.com,Inida,19-05-2019 23:38,2316,New Delhi,External Hard Drive
369.93,MasterCard,www.amazon.com,Thailand,19-05-2019 07:09,2317,Bangkok,Desktop Computer
186.04,MasterCard,www.amazon.com,Singapore,19-05-2019 04:20,2318,Singapore,External Hard Drive
52.48,Maestro,www.flipkart.com,Italy,19-05-2019 23:38,2319,Rome,LAN Cable
94.9,Maestro,www.ebay.com,India,19-05-2019 14:53,2320,Bangalore,LAN Cable
202.52,Visa,www.ebay.com,Israel,19-05-2019 09:11,2321,Jerusalem,Pen Drive
272.93,Visa,www.snapdeal.com,Italy,19-05-2019 16:00,2322,Rome,External Hard Drive
394.09,MasterCard,www.snapdeal.com,India,19-05-2019 10:29,2323,Mumbai,Desktop Computer
432.87,MasterCard,www.flipkart.com,India,19-05-2019 01:09,2324,Mumbai,Laptop
503.35,MasterCard,www.ebay.com,Inida,19-05-2019 01:41,2325,New Delhi,LAN Cable
418.21,Visa,www.snapdeal.com,Italy,19-05-2019 13:03,2326,Rome,External Hard Drive
273.66,MasterCard,www.ebay.com,India,19-05-2019 10:27,2327,Pune,HDMI Cable
470.93,Maestro,www.flipkart.com,India,19-05-2019 05:22,2328,Chennai,Wrist Band
211.96,Visa,www.snapdeal.com,India,19-05-2019 18:53,2329,Bangalore,LAN Cable
71.56,Maestro,www.amazon.com,India,19-05-2019 23:44,2330,Hyderabad,Laptop
534.6,Maestro,www.flipkart.com,Singapore,19-05-2019 17:03,2331,Singapore,Laptop
295.5,Maestro,www.amazon.com,India,19-05-2019 15:23,2332,Pune,Wrist Watch
448.66,Maestro,www.snapdeal.com,Israel,19-05-2019 09:19,2333,Jerusalem,Wrist Band
134.89,Maestro,www.amazon.com,Thailand,19-05-2019 03:09,2334,Bangkok,HDMI Cable
179.5,MasterCard,www.flipkart.com,France,19-05-2019 05:32,2335,Paris,Laptop
423.3,Visa,www.ebay.com,United Kingdom,19-05-2019 06:16,2336,London,TV Stand
27.42,Visa,www.amazon.com,Singapore,19-05-2019 01:30,2337,Singapore,Text Books
390.41,Visa,www.snapdeal.com,France,19-05-2019 05:18,2338,Paris,HDMI Cable
342.92,MasterCard,www.ebay.com,Italy,19-05-2019 19:15,2339,Rome,TV
315.47,Maestro,www.snapdeal.com,United Kingdom,19-05-2019 13:17,2340,London,Mobile Phone
434.52,Visa,www.flipkart.com,United States,19-05-2019 02:11,2341,New York City,Mobile Phone
295.81,Visa,www.amazon.com,India,19-05-2019 04:44,2342,Bangalore,TV Stand
261.92,Maestro,www.flipkart.com,India,19-05-2019 18:59,2343,Hyderabad,LAN Cable
473.1,MasterCard,www.amazon.com,India,19-05-2019 03:00,2344,Hyderabad,Desktop Computer
555.16,Visa,www.ebay.com,India,19-05-2019 19:26,2345,Bangalore,Laptop
21.86,MasterCard,www.flipkart.com,Israel,19-05-2019 09:10,2346,Jerusalem,Desktop Computer
313.36,MasterCard,www.snapdeal.com,India,19-05-2019 09:35,2347,Mumbai,Laptop
528.36,Maestro,www.amazon.com,United Kingdom,19-05-2019 05:52,2348,London,External Hard Drive
32.85,Maestro,www.flipkart.com,Thailand,19-05-2019 19:46,2349,Bangkok,Laptop
448.86,Maestro,www.ebay.com,India,19-05-2019 19:55,2350,Kolkata,External Hard Drive
513.76,Visa,www.flipkart.com,France,19-05-2019 08:59,2351,Paris,External Hard Drive
237.88,Visa,www.snapdeal.com,Singapore,19-05-2019 18:39,2352,Singapore,Desktop Computer
522.59,MasterCard,www.flipkart.com,India,19-05-2019 16:16,2353,Hyderabad,TV Stand
555.39,Maestro,www.snapdeal.com,France,19-05-2019 06:53,2354,Paris,LAN Cable
131.38,Visa,www.amazon.com,India,19-05-2019 09:47,2355,Bangalore,External Hard Drive
352.78,Maestro,www.snapdeal.com,Singapore,19-05-2019 20:53,2356,Singapore,Mobile Phone
194.73,Visa,www.snapdeal.com,United Kingdom,19-05-2019 15:27,2357,London,Mobile Phone
33.17,Maestro,www.ebay.com,Thailand,19-05-2019 03:47,2358,Bangkok,Wrist Band
243.58,Visa,www.snapdeal.com,India,19-05-2019 02:13,2359,Pune,Mobile Phone
370.71,MasterCard,www.amazon.com,India,19-05-2019 13:48,2360,Chennai,Mobile Phone
541.17,Visa,www.snapdeal.com,Inida,19-05-2019 00:09,2361,New Delhi,Desktop Computer
538.16,Visa,www.snapdeal.com,Inida,19-05-2019 15:18,2362,New Delhi,Mobile Phone
270.86,Maestro,www.amazon.com,India,19-05-2019 02:56,2363,Bangalore,Wrist Watch
297.13,Visa,www.ebay.com,India,19-05-2019 10:43,2364,Pune,Desktop Computer
254.23,MasterCard,www.ebay.com,India,19-05-2019 15:52,2365,Chennai,Laptop
135.36,Maestro,www.flipkart.com,India,19-05-2019 20:10,2366,Pune,Wrist Watch
64.65,MasterCard,www.snapdeal.com,France,19-05-2019 04:44,2367,Paris,Wrist Watch
71.25,MasterCard,www.flipkart.com,United States,19-05-2019 06:32,2368,New York City,TV Stand
344.38,Maestro,www.snapdeal.com,Singapore,19-05-2019 02:10,2369,Singapore,External Hard Drive
328.75,MasterCard,www.snapdeal.com,Thailand,19-05-2019 08:23,2370,Bangkok,HDMI Cable
360.51,Maestro,www.snapdeal.com,Thailand,19-05-2019 03:20,2371,Bangkok,Desktop Computer
523.95,Maestro,www.flipkart.com,India,19-05-2019 06:52,2372,Chennai,Wrist Band
128.34,Visa,www.flipkart.com,India,19-05-2019 04:54,2373,Chennai,HDMI Cable
301.96,MasterCard,www.flipkart.com,United States,19-05-2019 10:27,2374,New York City,Text Books
49.19,Visa,www.amazon.com,India,19-05-2019 14:43,2375,Hyderabad,Pen Drive
288.93,MasterCard,www.ebay.com,Israel,19-05-2019 09:32,2376,Jerusalem,LAN Cable
461.94,Visa,www.flipkart.com,Israel,19-05-2019 00:58,2377,Jerusalem,Text Books
546.8,Maestro,www.amazon.com,United States,19-05-2019 04:38,2378,New York City,Mobile Phone
517.91,Maestro,www.snapdeal.com,United Kingdom,19-05-2019 13:38,2379,London,HDMI Cable
156.64,Maestro,www.amazon.com,India,19-05-2019 20:50,2380,Pune,Laptop
280.11,MasterCard,www.ebay.com,United Kingdom,19-05-2019 23:49,2381,London,TV Stand
515.18,Maestro,www.snapdeal.com,Italy,19-05-2019 22:03,2382,Rome,Desktop Computer
337.44,MasterCard,www.ebay.com,India,19-05-2019 18:15,2383,Hyderabad,Wrist Band
394.29,Maestro,www.flipkart.com,Italy,19-05-2019 10:58,2384,Rome,LAN Cable
219.06,MasterCard,www.amazon.com,Israel,19-05-2019 19:29,2385,Jerusalem,Text Books
98.55,Visa,www.amazon.com,India,19-05-2019 18:38,2386,Hyderabad,TV Stand
551.08,Maestro,www.ebay.com,Israel,19-05-2019 16:07,2387,Jerusalem,TV
483.86,Visa,www.snapdeal.com,Italy,19-05-2019 01:10,2388,Rome,LAN Cable
420.56,Maestro,www.snapdeal.com,France,19-05-2019 06:11,2389,Paris,Mobile Phone
535.21,MasterCard,www.ebay.com,Italy,19-05-2019 20:46,2390,Rome,Pen Drive
12.31,MasterCard,www.snapdeal.com,India,19-05-2019 04:24,2391,Chennai,Wrist Band
420.27,Maestro,www.amazon.com,Thailand,19-05-2019 14:48,2392,Bangkok,Wrist Band
168.33,Maestro,www.snapdeal.com,India,19-05-2019 09:47,2393,Hyderabad,TV Stand
97.01,Maestro,www.amazon.com,India,19-05-2019 01:52,2394,Mumbai,Laptop
396.76,Visa,www.ebay.com,India,19-05-2019 17:19,2395,Chennai,HDMI Cable
516.5,Maestro,www.flipkart.com,India,19-05-2019 02:52,2396,Hyderabad,External Hard Drive
349.66,MasterCard,www.snapdeal.com,United Kingdom,19-05-2019 18:46,2397,London,Wrist Band
210.55,Visa,www.snapdeal.com,Thailand,19-05-2019 17:48,2398,Bangkok,Wrist Watch
416.4,MasterCard,www.snapdeal.com,India,19-05-2019 04:40,2399,Chennai,HDMI Cable
309.54,MasterCard,www.amazon.com,Inida,19-05-2019 04:15,2400,New Delhi,Desktop Computer
274.22,MasterCard,www.ebay.com,Inida,19-05-2019 11:25,2401,New Delhi,LAN Cable
419.97,MasterCard,www.snapdeal.com,India,19-05-2019 05:27,2402,Bangalore,Text Books
497.48,Maestro,www.ebay.com,India,19-05-2019 23:37,2403,Chennai,Pen Drive
67.9,Maestro,www.flipkart.com,Israel,19-05-2019 09:34,2404,Jerusalem,Wrist Band
324.89,Maestro,www.amazon.com,United States,19-05-2019 09:06,2405,New York City,Wrist Watch
465.17,Visa,www.amazon.com,Singapore,19-05-2019 07:22,2406,Singapore,Text Books
86.94,Visa,www.amazon.com,India,19-05-2019 23:36,2407,Hyderabad,Wrist Watch
224.86,Visa,www.amazon.com,India,19-05-2019 02:19,2408,Pune,Text Books
247.86,MasterCard,www.amazon.com,Inida,19-05-2019 03:35,2409,New Delhi,Wrist Band
124.5,Maestro,www.flipkart.com,India,19-05-2019 10:17,2410,Kolkata,TV
119.8,MasterCard,www.flipkart.com,Israel,19-05-2019 18:56,2411,Jerusalem,Text Books
321.24,Visa,www.amazon.com,India,19-05-2019 07:17,2412,Kolkata,Laptop
160.07,Maestro,www.snapdeal.com,India,19-05-2019 19:24,2413,Mumbai,Pen Drive
323.63,MasterCard,www.amazon.com,India,19-05-2019 13:29,2414,Pune,TV Stand
111.44,Maestro,www.snapdeal.com,France,19-05-2019 23:32,2415,Paris,Mobile Phone
276.31,Maestro,www.amazon.com,France,19-05-2019 08:05,2416,Paris,Laptop
491.65,MasterCard,www.snapdeal.com,Thailand,19-05-2019 22:37,2417,Bangkok,LAN Cable
49.08,Maestro,www.ebay.com,India,19-05-2019 05:02,2418,Chennai,Mobile Phone
386.45,Visa,www.amazon.com,United States,19-05-2019 21:48,2419,New York City,External Hard Drive
26.11,Maestro,www.amazon.com,United States,19-05-2019 18:24,2420,New York City,TV
286.31,Maestro,www.flipkart.com,France,19-05-2019 04:29,2421,Paris,LAN Cable
320.68,Visa,www.flipkart.com,India,19-05-2019 20:56,2422,Bangalore,Mobile Phone
480,MasterCard,www.amazon.com,United States,19-05-2019 11:05,2423,New York City,Mobile Phone
524.48,Visa,www.flipkart.com,India,19-05-2019 21:52,2424,Hyderabad,Text Books
356.81,Visa,www.amazon.com,India,19-05-2019 09:57,2425,Hyderabad,Wrist Band
267.12,Maestro,www.snapdeal.com,India,19-05-2019 11:26,2426,Chennai,Text Books
203.68,MasterCard,www.snapdeal.com,Thailand,19-05-2019 15:46,2427,Bangkok,Wrist Band
540.97,Visa,www.snapdeal.com,Israel,19-05-2019 02:02,2428,Jerusalem,Laptop
550.46,Visa,www.flipkart.com,Israel,19-05-2019 10:53,2429,Jerusalem,Wrist Watch
276.89,MasterCard,www.flipkart.com,United Kingdom,19-05-2019 07:12,2430,London,Mobile Phone
321.5,Visa,www.snapdeal.com,Inida,19-05-2019 23:14,2431,New Delhi,Wrist Band
507.3,Visa,www.snapdeal.com,United States,19-05-2019 16:22,2432,New York City,HDMI Cable
261.31,Maestro,www.snapdeal.com,India,19-05-2019 06:49,2433,Mumbai,LAN Cable
200.21,MasterCard,www.ebay.com,United Kingdom,19-05-2019 14:05,2434,London,HDMI Cable
320.75,Maestro,www.flipkart.com,United States,19-05-2019 19:43,2435,New York City,External Hard Drive
457.67,Visa,www.ebay.com,United States,19-05-2019 11:56,2436,New York City,TV Stand
504.12,Maestro,www.flipkart.com,United States,19-05-2019 23:29,2437,New York City,LAN Cable
308.51,Maestro,www.amazon.com,Inida,19-05-2019 18:48,2438,New Delhi,Wrist Band
